Time,X,Y,P
0,-0.127679459699051,0.11325240210594,0.038
0.006,-0.127679459699051,0.154369516246313,0.149
0.006,-0.127679459699051,0.154369516246313,0.149
0.023,-0.148238016769237,0.209192335100144,0.431
0.04,-0.148238016769237,0.264015153953974,0.599
0.057,-0.148238016769237,0.250309449240517,0.792
0.073,-0.168796573839422,0.168075220959771,0.897
0.089,-0.168796573839422,-0.0512160544555522,0.964
0.105,-0.168796573839422,-0.256801625157417,0.995
0.123,-0.168796573839422,-0.47609290057274,1
0.14,-0.168796573839422,-0.599444242993859,1
0.155,-0.168796573839422,-0.640561357134232,1
0.172,-0.148238016769237,-0.544621424140029,1
0.189,-0.0660037884884905,-0.352741558151621,1
0.205,0.0779061110028158,-0.0923331685959252,1
0.223,0.283491681704679,0.181780925673228,1
0.24,0.468518695336359,0.387366496375093,1
0.256,0.591870037757478,0.524423543509669,0.317
0.271,0.632987151897851,0.606657771790415,0.024
0.272,NaN,NaN,NaN
