Time,X,Y,P
0,-0.0416089765501566,0.0102903920500396,0.011
0.001,-0.0228178258500859,0.0102903920500396,0.054
0.001,-0.0228178258500859,0.0102903920500396,0.054
0.016,-0.0228178258500859,0.0353452596501339,0.089
0.033,-0.0228178258500859,0.0478726934501811,0.204
0.049,-0.0228178258500859,0.0854549948503226,0.306
0.065,-0.0228178258500859,0.148092163850558,0.351
0.083,-0.0416089765501566,0.235784200450888,0.368
0.1,-0.0791912779502981,0.336003670851266,0.411
0.101,-0.0979824286503689,0.36105853845136,0.431
0.116,-0.173147031450652,0.411168273651549,0.552
0.133,-0.304685086351147,0.386113406051454,0.667
0.149,-0.3986408398515,0.235784200450888,0.731
0.165,-0.473805442651783,0.0478726934501811,0.761
0.182,-0.473805442651783,-0.202675982550762,0.771
0.2,-0.417431990551571,-0.34047775435128,0.771
0.216,-0.267102784951005,-0.353005188151327,0.755
0.232,-0.13556473005051,-0.252785717750951,0.747
0.25,0.0147644755500556,-0.0523467769501962,0.745
0.267,0.12751137975048,0.135564730050511,0.759
0.282,0.165093681150621,0.223256766650841,0.827
0.3,0.202675982550763,0.223256766650841,1
0.316,0.221467133250833,0.0854549948503226,1
0.334,0.296631736051116,-0.127511379750479,0.997
0.349,0.371796338851399,-0.290368019151091,0.89
0.366,0.465752092351753,-0.42816979095161,0.733
0.384,0.540916695152036,-0.490806959951845,0.419
0.399,0.63487244865239,-0.490806959951845,0.034
0.402,NaN,NaN,NaN
