Time,X,Y,P
0,0.061614831984882,0.297805021260275,0.026
0.045,0.0887978460958601,0.315927030667594,0.3
0.046,0.0887978460958601,0.315927030667594,0.3
0.061,0.0887978460958601,0.334049040074912,0.429
0.076,0.115980860206838,0.352171049482231,0.509
0.095,0.115980860206838,0.37029305888955,0.661
0.112,0.0887978460958601,0.37029305888955,0.724
0.127,0.061614831984882,0.37029305888955,0.745
0.142,0.0344318178739038,0.37029305888955,0.751
0.161,-0.0471172244590296,0.352171049482231,0.763
0.164,-0.0743002385700087,0.334049040074912,0.767
0.178,-0.155849280902942,0.261561002445637,0.79
0.194,-0.237398323235878,0.170950955409043,0.849
0.196,-0.264581337346855,0.116584927187087,0.862
0.209,-0.318947365568811,-0.0102691386641441,0.927
0.226,-0.400496407901746,-0.263977270366605,0.993
0.244,-0.400496407901746,-0.48144138325443,1
0.258,-0.34613037967979,-0.608295449105661,1
0.275,-0.210215309124898,-0.662661477327618,1
0.292,-0.0199342103480524,-0.680783486734936,1
0.309,0.197529902539773,-0.62641745851298,1
0.327,0.414994015427598,-0.499563392661749,1
0.344,0.52372607187151,-0.372709326810517,1
0.358,0.550909085982489,-0.245855260959286,1
0.376,0.414994015427598,-0.100879185700738,1
0.393,0.197529902539773,0.0440968895578121,1
0.414,-0.0199342103480524,0.0984629177797684,0.874
0.426,-0.128666266791965,0.0984629177797684,0.685
0.443,-0.210215309124898,0.00785287074317462,0.173
0.451,-0.210215309124898,-0.0283911480714629,0.044
0.453,NaN,NaN,NaN
