Time,X,Y,P
0,-0.209023286568676,0.4443680240386,0.001
0.003,-0.239796159313508,0.423852775542045,0.071
0.003,-0.239796159313508,0.423852775542045,0.071
0.044,-0.239796159313508,0.403337527045489,0.446
0.063,-0.209023286568676,0.403337527045489,0.448
0.079,-0.209023286568676,0.382822278548934,0.446
0.095,-0.209023286568676,0.321276533059267,0.468
0.112,-0.209023286568676,0.259730787569601,0.522
0.131,-0.209023286568676,0.116124048093712,0.614
0.147,-0.209023286568676,0.013547805610935,0.708
0.149,-0.209023286568676,-0.00696744288562047,0.726
0.162,-0.209023286568676,-0.109543685368398,0.772
0.179,-0.178250413823844,-0.253150424844286,0.823
0.197,-0.178250413823844,-0.376241915823619,0.853
0.215,-0.147477541079009,-0.540363903796063,0.899
0.227,-0.178250413823844,-0.642940146278841,0.938
0.247,-0.178250413823844,-0.786546885754729,1
0.262,-0.178250413823844,-0.848092631244396,1
0.279,-0.178250413823844,-0.930153625230618,1
0.296,-0.178250413823844,-0.950668873727173,1
0.318,-0.178250413823844,-0.930153625230618,1
0.336,-0.178250413823844,-0.909638376734062,1
0.348,-0.178250413823844,-0.868607879740951,1
0.362,-0.178250413823844,-0.82757738274784,1
0.379,-0.178250413823844,-0.766031637258174,1
0.395,-0.178250413823844,-0.663455394775396,1
0.411,-0.178250413823844,-0.560879152292619,1
0.427,-0.178250413823844,-0.437787661313286,1
0.45,-0.147477541079009,-0.253150424844286,1
0.463,-0.147477541079009,-0.150574182361509,1
0.477,-0.116704668334175,-0.027482691382176,1
0.495,-0.0859317955893427,0.095608799597157,1
0.513,-0.0243860500996762,0.21870029057649,1
0.528,0.00638682264515817,0.300761284562712,1
0.547,0.0371596953899903,0.403337527045489,1
0.562,0.0679325681348224,0.464883272535156,1
0.579,0.0987054408796567,0.505913769528267,1
0.594,0.160251186369323,0.526429018024822,1
0.612,0.191024059114155,0.505913769528267,1
0.629,0.252569804603824,0.505913769528267,1
0.649,0.314115550093488,0.505913769528267,1
0.662,0.344888422838323,0.505913769528267,1
0.677,0.344888422838323,0.505913769528267,1
0.696,0.375661295583157,0.4443680240386,1
0.712,0.406434168327989,0.403337527045489,1
0.728,0.406434168327989,0.382822278548934,1
0.747,0.437207041072821,0.362307030052378,1
0.814,0.437207041072821,0.321276533059267,1
0.83,0.437207041072821,0.321276533059267,1
0.847,0.437207041072821,0.300761284562712,1
0.894,0.406434168327989,0.321276533059267,0.931
0.911,0.406434168327989,0.362307030052378,0.466
0.926,0.375661295583157,0.382822278548934,0.026
0.93,NaN,NaN,NaN
