Time,X,Y,P
0,-0.020838693769118,0.43761256915148,0.003
0.001,-0.020838693769118,0.456135852501807,0.144
0.001,-0.020838693769118,0.456135852501807,0.144
0.015,-0.0486236187946091,0.456135852501807,0.325
0.04,-0.0764085438201001,0.456135852501807,0.497
0.056,-0.0764085438201001,0.43761256915148,0.56
0.073,-0.131978393871082,0.382042719100497,0.774
0.091,-0.187548243922064,0.289426302348861,0.87
0.106,-0.270903018998537,0.104193468845589,0.972
0.124,-0.326472869049519,-0.155132498058994,1
0.141,-0.326472869049519,-0.377411898262922,1
0.157,-0.270903018998537,-0.581168015116523,1
0.174,-0.159763318896573,-0.74787756526947,1
0.191,0.00694623125637302,-0.784924131970124,1
0.206,0.173655781409319,-0.766400848619797,1
0.223,0.312580406536774,-0.655261148517833,1
0.24,0.423720106638739,-0.470028315014559,1
0.257,0.47928995668972,-0.266272198160958,1
0.273,0.47928995668972,-0.00694623125637507,1
0.289,0.340365331562266,0.252379735648206,1
0.307,0.173655781409319,0.36351943575017,1
0.323,-0.020838693769118,0.344996152399843,0.872
0.34,-0.187548243922064,0.215333168947553,0.114
0.347,-0.243118093973046,0.159763318896571,0.005
0.349,NaN,NaN,NaN
