Time,X,Y,P
0,-0.27198154868166,0.425360648196895,0.005
0.009,-0.27198154868166,0.436081773545273,0.108
0.01,-0.27198154868166,0.436081773545273,0.108
0.03,-0.27198154868166,0.446802898893651,0.208
0.08,-0.27198154868166,0.436081773545273,0.429
0.095,-0.27198154868166,0.403918397500139,0.608
0.112,-0.288063236704225,0.339591645409872,0.72
0.127,-0.304144924726793,0.232380391926092,0.829
0.145,-0.304144924726793,0.103726887745557,0.888
0.16,-0.32022661274936,0.00723675961015492,0.919
0.18,-0.336308300771926,-0.153580120615514,0.968
0.194,-0.336308300771926,-0.239349123402538,0.985
0.21,-0.352389988794493,-0.346560376886317,0.997
0.227,-0.352389988794493,-0.378723752931451,1
0.244,-0.352389988794493,-0.410887128976585,1
0.259,-0.352389988794493,-0.410887128976585,1
0.276,-0.352389988794493,-0.400166003628207,1
0.295,-0.352389988794493,-0.325118126189561,1
0.31,-0.352389988794493,-0.239349123402538,0.995
0.327,-0.336308300771926,-0.153580120615514,0.983
0.344,-0.336308300771926,-0.0463688671317349,0.978
0.36,-0.32022661274936,0.0608423863520447,0.966
0.378,-0.288063236704225,0.157332514487446,0.95
0.396,-0.27198154868166,0.232380391926092,0.942
0.412,-0.239818172636525,0.29670714401636,0.937
0.428,-0.191573108568825,0.318149394713116,0.933
0.444,-0.15940973252369,0.339591645409872,0.925
0.461,-0.127246356478557,0.339591645409872,0.923
0.476,-0.11116466845599,0.318149394713116,0.919
0.496,-0.0790012924108544,0.285986018667982,0.921
0.512,-0.0790012924108544,0.210938141229336,0.923
0.53,-0.0790012924108544,0.0930057623971786,0.929
0.543,-0.095082980433422,-0.00348436573822305,0.946
0.563,-0.095082980433422,-0.132137869918759,0.97
0.577,-0.11116466845599,-0.185743496660648,0.964
0.593,-0.11116466845599,-0.260791374099294,0.966
0.609,-0.11116466845599,-0.292954750144427,0.968
0.629,-0.11116466845599,-0.335839251537939,0.972
0.677,-0.11116466845599,-0.325118126189561,0.956
0.693,-0.095082980433422,-0.303675875492805,0.954
0.71,-0.095082980433422,-0.271512499447671,0.942
0.726,-0.0790012924108544,-0.217906872705782,0.929
0.746,-0.0629196043882893,-0.142858995267137,0.896
0.762,-0.0307562283431542,-0.0463688671317349,0.878
0.778,-0.0146745403205891,0.0501212610036668,0.856
0.793,0.017488835724546,0.13589026379069,0.845
0.813,0.0496522117696811,0.275264893319604,0.821
0.831,0.0818155878148138,0.371755021455006,0.821
0.845,0.0978972758373813,0.446802898893651,0.821
0.861,0.130060651882514,0.511129650983918,0.821
0.877,0.162224027927649,0.55401415237743,0.823
0.893,0.194387403972782,0.586177528422564,0.821
0.91,0.226550780017917,0.596898653770942,0.819
0.929,0.25871415606305,0.596898653770942,0.821
0.945,0.290877532108185,0.575456403074186,0.823
0.96,0.306959220130752,0.55401415237743,0.825
0.976,0.323040908153317,0.489687400287163,0.821
0.997,0.323040908153317,0.414639522848517,0.831
1.012,0.323040908153317,0.339591645409872,0.843
1.028,0.323040908153317,0.285986018667982,0.864
1.044,0.323040908153317,0.232380391926092,0.878
1.06,0.306959220130752,0.168053639835824,0.892
1.076,0.306959220130752,0.0822846370488006,0.903
1.096,0.290877532108185,-0.014205491086601,0.911
1.109,0.290877532108185,-0.0785322431768688,0.913
1.126,0.290877532108185,-0.164301245963892,0.915
1.146,0.274795844085617,-0.271512499447671,0.929
1.159,0.274795844085617,-0.303675875492805,0.946
1.178,0.274795844085617,-0.378723752931451,0.974
1.193,0.290877532108185,-0.432329379673341,0.983
1.212,0.306959220130752,-0.485935006415231,0.989
1.23,0.306959220130752,-0.539540633157121,0.993
1.248,0.323040908153317,-0.560982883853876,0.993
1.259,0.339122596175885,-0.571704009202254,0.995
1.278,0.371285972221018,-0.59314625989901,0.987
1.294,0.387367660243585,-0.625309635944144,0.96
1.312,0.387367660243585,-0.625309635944144,0.921
1.33,0.403449348266153,-0.636030761292522,0.688
1.348,0.41953103628872,-0.636030761292522,0.267
1.36,0.451694412333853,-0.6467518866409,0.001
1.361,NaN,NaN,NaN
