Time,X,Y,P
0,0.157260218234196,0.147136169850022,0.005
0.001,0.176158441884658,0.147136169850022,0.079
0.001,0.176158441884658,0.147136169850022,0.079
0.01,0.176158441884658,0.159734985616996,0.149
0.027,0.176158441884658,0.184932617150945,0.405
0.052,0.195056665535119,0.235327880218842,0.683
0.07,0.176158441884658,0.323519590587662,0.728
0.093,0.157260218234196,0.462106564024377,0.739
0.097,0.138361994583735,0.487304195558325,0.741
0.112,0.0816673236323508,0.550298274393197,0.778
0.133,-0.0884166892218012,0.550298274393197,0.89
0.154,-0.239602478425492,0.41171130095648,0.931
0.179,-0.428584714930106,0.134537354083048,0.938
0.194,-0.48527938588149,-0.104840145489463,0.942
0.219,-0.48527938588149,-0.382014092362897,0.935
0.239,-0.428584714930106,-0.508002250032639,0.931
0.259,-0.296297149376876,-0.520601065799613,0.923
0.279,-0.164009583823647,-0.356816460828948,0.923
0.299,-0.0506202419208785,-0.15523540855736,0.925
0.319,0.0816673236323508,0.121938538316073,0.937
0.342,0.138361994583735,0.235327880218842,0.962
0.364,0.157260218234196,0.235327880218842,1
0.386,0.100565547282812,0.096740906782125,1
0.405,0.0627690999818895,-0.104840145489463,1
0.427,0.0438708763314281,-0.369415276595922,1
0.447,0.0627690999818895,-0.608792776168433,1
0.465,0.138361994583735,-0.74737974960515,0.638
0.484,0.270649560136965,-0.772577381139099,0.032
0.485,NaN,NaN,NaN
