Time,X,Y,P
0,-0.236710495682473,0.346951553955375,0.003
0.004,-0.236710495682473,0.346951553955375,0.058
0.004,-0.236710495682473,0.346951553955375,0.058
0.021,-0.236710495682473,0.266369257552837,0.196
0.038,-0.277001643883741,0.105204664747761,0.267
0.053,-0.277001643883741,-0.10968145899234,0.288
0.069,-0.236710495682473,-0.297706817264929,0.312
0.088,-0.156128199279932,-0.485732175537518,0.362
0.103,-0.115837051078665,-0.620036002875081,0.429
0.119,-0.0755459028773971,-0.673757533810106,0.483
0.137,-0.0755459028773971,-0.673757533810106,0.571
0.153,-0.0755459028773971,-0.620036002875081,0.673
0.17,-0.115837051078665,-0.51259294100503,0.696
0.187,-0.156128199279932,-0.351428348199954,0.708
0.203,-0.196419347481203,-0.10968145899234,0.716
0.22,-0.156128199279932,0.132065430215274,0.726
0.237,-0.0755459028773971,0.373812319422888,0.735
0.254,0.0050363935251439,0.454394615825426,0.739
0.27,0.206492134531487,0.454394615825426,0.739
0.286,0.367656727336564,0.427533850357913,0.741
0.304,0.52882132014164,0.346951553955375,0.741
0.321,0.609403616544178,0.29323002302035,0.741
0.336,0.609403616544178,0.266369257552837,0.739
0.365,0.609403616544178,0.29323002302035,0.042
0.37,NaN,NaN,NaN
