Time,X,Y,P
0,-0.0127000127000193,0.273957416814695,0.104
0.019,-0.0127000127000193,0.298147917195683,0.577
0.019,-0.0127000127000193,0.298147917195683,0.577
0.059,-0.0127000127000193,0.334433667767166,0.765
0.096,-0.0127000127000193,0.419100419100627,0.802
0.141,-0.0852715138429851,0.54005292100557,0.815
0.151,-0.121557264414468,0.552148171196065,0.81
0.234,-0.411843268986332,0.177195415290741,0.821
0.288,-0.429986144272074,-0.379186093471999,0.815
0.298,-0.411843268986332,-0.463852844805459,0.817
0.314,-0.375557518414849,-0.536424345948425,0.819
0.33,-0.339271767843366,-0.572710096519908,0.825
0.348,-0.284843141986142,-0.560614846329414,0.843
0.364,-0.248557391414659,-0.512233845567436,0.86
0.38,-0.175985890271693,-0.415471844043482,0.892
0.398,-0.121557264414468,-0.294519342138538,0.915
0.412,-0.103414389128727,-0.185662090424089,0.933
0.428,-0.048985763271502,-0.0163285877571682,0.95
0.448,-0.0308428879857605,0.128814414528764,0.976
0.463,-0.0127000127000193,0.237671666243212,1
0.48,-0.0127000127000193,0.310243167386178,1
0.496,-0.0127000127000193,0.370719418338649,1
0.512,-0.0127000127000193,0.394909918719638,1
0.536,-0.0127000127000193,0.382814668529144,1
0.548,-0.0127000127000193,0.370719418338649,1
0.563,0.00544286258572219,0.298147917195683,1
0.58,0.00544286258572219,0.213481165862224,1
0.596,0.00544286258572219,0.104623914147775,1
0.612,0.0235857378714637,-0.0284238379476626,1
0.632,0.0235857378714637,-0.173566840233595,1
0.648,0.0598714884429467,-0.258233591567055,1
0.663,0.0961572390144298,-0.294519342138538,1
0.68,0.186871615443137,-0.27032884175755,1
0.696,0.277585991871845,-0.209852590805078,1
0.716,0.386443243586294,-0.137281089662112,1
0.728,0.440871869443519,-0.100995339090629,1
0.745,0.45901474472926,-0.0889000889001343,1
0.831,0.45901474472926,-0.07680483870964,0.911
0.848,0.45901474472926,-0.0647095885191456,0.284
0.86,0.440871869443519,-0.0647095885191456,0.009
0.861,NaN,NaN,NaN
