Time,X,Y,P
0,-0.325571689364806,0.344553055284664,0.034
0.014,-0.325571689364806,0.359820675698475,0.153
0.014,-0.325571689364806,0.359820675698475,0.153
0.03,-0.325571689364806,0.375088296112287,0.267
0.051,-0.348473119985524,0.298750194043229,0.479
0.064,-0.325571689364806,0.176609230732737,0.528
0.08,-0.325571689364806,0.0544682674222452,0.56
0.097,-0.325571689364806,-0.0829403163020584,0.587
0.115,-0.348473119985524,-0.220348900026361,0.604
0.129,-0.348473119985524,-0.266151761267796,0.626
0.147,-0.348473119985524,-0.281419381681607,0.642
0.164,-0.325571689364806,-0.220348900026361,0.671
0.184,-0.256867397502655,-0.0371374550606239,0.669
0.201,-0.188163105640504,0.130806369491303,0.669
0.214,-0.119458813778353,0.252947332801795,0.671
0.23,-0.0507545219161987,0.344553055284664,0.675
0.247,0.0179497699459522,0.329285434870852,0.673
0.265,0.0408512005666703,0.222412091974172,0.681
0.285,0.0179497699459522,0.0697358878360567,0.7
0.297,-0.0049516606747659,-0.0524050754744354,0.718
0.313,-0.0507545219161987,-0.20508127961255,0.735
0.331,-0.096557383157635,-0.31195462250923,0.796
0.351,-0.096557383157635,-0.327222242923042,0.827
0.363,-0.0736559525369169,-0.266151761267796,0.882
0.381,-0.0049516606747659,-0.144010797957304,0.886
0.397,0.0637526311873851,0.0239330265946222,0.892
0.413,0.178259784290972,0.222412091974172,0.89
0.431,0.269865506773841,0.344553055284664,0.888
0.449,0.338569798635996,0.329285434870852,0.89
0.463,0.36147122925671,0.237679712387983,0.89
0.48,0.338569798635996,0.0392006470084337,0.901
0.497,0.338569798635996,-0.174546038784927,0.905
0.515,0.384372659877429,-0.373025104164476,0.907
0.535,0.45307695173958,-0.464630826647345,0.911
0.547,0.567584104843167,-0.464630826647345,0.845
0.563,0.727894119188187,-0.357757483750665,0.228
0.573,0.842401272291771,-0.266151761267796,0.028
0.575,NaN,NaN,NaN
