Time,X,Y,P
0,-0.257491988829881,0.125777009218787,0.038
0.005,-0.281783685889303,0.125777009218787,0.087
0.005,-0.281783685889303,0.125777009218787,0.087
0.021,-0.306075382948726,0.190554868043914,0.278
0.038,-0.330367080008149,0.239138262162759,0.405
0.054,-0.330367080008149,0.287721656281603,0.448
0.071,-0.306075382948726,0.271527191575322,0.46
0.089,-0.257491988829881,0.174360403337632,0.501
0.109,-0.184616897651613,0.0286102209810979,0.546
0.121,-0.13603350353277,-0.0847510319628733,0.575
0.138,-0.063158412354502,-0.295279073144534,0.599
0.14,-0.0388667152950805,-0.327668002557097,0.601
0.155,-0.0145750182356572,-0.473418184913632,0.61
0.173,0.0340083758831876,-0.619168367270166,0.628
0.193,0.0340083758831876,-0.683946226095292,0.651
0.205,-0.0145750182356572,-0.732529620214137,0.683
0.221,-0.0145750182356572,-0.732529620214137,0.716
0.239,-0.0388667152950805,-0.667751761389011,0.731
0.259,-0.0388667152950805,-0.55439050844504,0.737
0.271,-0.0388667152950805,-0.424834790794787,0.741
0.288,0.00971667882376608,-0.198112284906844,0.741
0.305,0.0825917700020324,0.0609991503936611,0.741
0.322,0.155466861180299,0.303916120987883,0.741
0.343,0.276925346477412,0.482055232756981,0.747
0.355,0.349800437655678,0.546833091582107,0.745
0.372,0.374092134715101,0.563027556288389,0.747
0.389,0.398383831774524,0.595416485700952,0.749
0.407,0.398383831774524,0.563027556288389,0.747
0.423,0.398383831774524,0.563027556288389,0.624
0.439,0.422675528833946,0.546833091582107,0.284
0.452,NaN,NaN,NaN
