Time,X,Y,P
0,0.291968617276892,0.408629943834619,0.009
0.009,0.291968617276892,0.419560374431018,0.124
0.009,0.291968617276892,0.419560374431018,0.124
0.016,0.291968617276892,0.419560374431018,0.179
0.039,0.291968617276892,0.485142958009414,0.435
0.055,0.291968617276892,0.528864680395011,0.581
0.068,0.275572971382292,0.561655972184208,0.688
0.082,0.226386033698496,0.583516833377007,0.743
0.099,0.144407804225501,0.583516833377007,0.774
0.115,-0.019548654720486,0.528864680395011,0.837
0.13,-0.167109467771876,0.408629943834619,0.938
0.149,-0.298274634928665,0.266534346081429,1
0.163,-0.347461572612463,0.168160470713836,1
0.18,-0.314670280823264,0.0916474565390414,1
0.202,-0.167109467771876,-0.0395177106177494,1
0.214,-0.0523399465096849,-0.105100294196145,1
0.23,0.0952208665417053,-0.170682877774539,1
0.246,0.209990387803897,-0.269056753142132,1
0.268,0.226386033698496,-0.389291489702524,1
0.28,0.144407804225501,-0.509526226262915,1
0.296,0.0296382829633099,-0.618830532226908,1
0.314,-0.150713821877277,-0.739065268787299,1
0.332,-0.298274634928665,-0.771856560576497,1
0.349,-0.396648510296259,-0.771856560576497,0.454
0.363,-0.445835447980055,-0.749995699383698,0.075
0.366,-0.445835447980055,-0.739065268787299,0.021
0.367,NaN,NaN,NaN
