Time,X,Y,P
0,-0.426852633816668,0.316074212183298,0.015
0.018,-0.392297896793415,0.362147194880971,0.187
0.018,-0.392297896793415,0.362147194880971,0.187
0.032,-0.375020528281787,0.373665440555389,0.224
0.048,-0.340465791258534,0.385183686229807,0.31
0.068,-0.28863368572365,0.316074212183298,0.378
0.086,-0.254078948700397,0.143300527067026,0.423
0.088,-0.236801580188769,0.0972275443693531,0.431
0.098,-0.219524211677141,-0.0179549123748284,0.433
0.118,-0.202246843165516,-0.282874562886445,0.456
0.132,-0.219524211677141,-0.398057019630627,0.503
0.149,-0.219524211677141,-0.4441300023283,0.53
0.168,-0.219524211677141,-0.363502282607372,0.56
0.182,-0.184969474653888,-0.202246843165518,0.56
0.198,-0.150414737630632,0.016599824648426,0.565
0.218,-0.0985826320957511,0.223928246787953,0.579
0.236,-0.04675052656087,0.293037720834462,0.612
0.252,-0.0121957895376143,0.235446492462371,0.655
0.27,0.00508157897401361,0.0857092986949349,0.681
0.282,0.0223589474856389,-0.0640278950725011,0.687
0.298,0.0223589474856389,-0.202246843165518,0.683
0.318,0.0223589474856389,-0.294392808560864,0.694
0.334,0.0396363159972668,-0.294392808560864,0.702
0.348,0.0569136845088947,-0.213765088839936,0.702
0.365,0.0914684215321479,0.00508157897400786,0.702
0.381,0.160577895578657,0.235446492462371,0.714
0.4,0.229687369625166,0.373665440555389,0.802
0.416,0.298796843671675,0.362147194880971,0.942
0.433,0.350628949206556,0.212410001113535,1
0.449,0.419738423253067,0.00508157897400786,1
0.466,0.506125265811201,-0.236801580188773,1
0.484,0.609789476880964,-0.432611756653881,0.597
0.498,0.713453687950726,-0.478684739351554,0.071
0.504,0.730731056462354,-0.478684739351554,0.019
0.505,NaN,NaN,NaN
