Time,X,Y,P
0,0.00503777331266568,0.165127014137372,0.015
0.016,0.00503777331266568,0.19759266437455,0.163
0.016,0.00503777331266568,0.19759266437455,0.163
0.033,0.00503777331266568,0.246291139730317,0.302
0.048,0.00503777331266568,0.278756789967496,0.427
0.064,0.00503777331266568,0.311222440204674,0.511
0.082,-0.0436607020431018,0.327455265323263,0.546
0.096,-0.0680099397209855,0.327455265323263,0.56
0.114,-0.16540689043252,0.278756789967496,0.569
0.116,-0.214105365788288,0.213825489493139,0.571
0.13,-0.262803841144055,0.0839628885444259,0.571
0.148,-0.36020079185559,-0.15952948823441,0.577
0.166,-0.408899267211357,-0.386789039894658,0.581
0.18,-0.408899267211357,-0.484185990606193,0.589
0.197,-0.335851554177706,-0.565350116199139,0.595
0.214,-0.214105365788288,-0.516651640843371,0.601
0.234,-0.0680099397209855,-0.35432338965748,0.606
0.25,0.00503777331266568,-0.175762313352999,0.608
0.264,0.0537362486684331,-0.0134340621671091,0.61
0.28,0.1024347240242,0.19759266437455,0.628
0.298,0.1024347240242,0.311222440204674,0.667
0.314,0.0780854863463169,0.294989615086085,0.679
0.33,0.0537362486684331,0.213825489493139,0.685
0.347,0.0780854863463169,0.0514972383072475,0.698
0.364,0.151133199379968,-0.127063837997231,0.706
0.38,0.224180912413619,-0.224460788708766,0.712
0.396,0.370276338480921,-0.273159264064534,0.712
0.416,0.589419477581875,-0.240693613827355,0.308
0.429,0.711165665971293,-0.175762313352999,0.024
0.43,NaN,NaN,NaN
