Time,X,Y,P
0,-0.286467415635407,0.44148909297006,0.013
0.011,-0.286467415635407,0.451235570559494,0.106
0.011,-0.286467415635407,0.451235570559494,0.106
0.027,-0.301087132019558,0.490221480917232,0.185
0.041,-0.301087132019558,0.499967958506667,0.204
0.058,-0.301087132019558,0.509714436096101,0.261
0.078,-0.301087132019558,0.509714436096101,0.413
0.096,-0.301087132019558,0.499967958506667,0.472
0.108,-0.286467415635407,0.490221480917232,0.536
0.127,-0.271847699251254,0.431742615380625,0.628
0.144,-0.271847699251254,0.324531361896846,0.741
0.159,-0.271847699251254,0.178334198055328,0.833
0.177,-0.271847699251254,-0.0165953537333617,0.89
0.191,-0.271847699251254,-0.221271383111486,0.931
0.207,-0.242608266482951,-0.455186845257914,0.979
0.225,-0.198749117330496,-0.591637531509997,1
0.242,-0.140270251793889,-0.601384009099432,1
0.258,-0.096411102641433,-0.53315866597339,1
0.274,-0.037932237104826,-0.396707979721307,1
0.291,0.02054662843178,-0.201778427932617,1
0.312,0.0644057775842358,-0.0555812640910997,1
0.327,0.079025493968387,-0.0068488761439272,1
0.349,0.079025493968387,-0.0360883089122307,1
0.363,0.079025493968387,-0.104313652038272,1
0.386,0.0936452103525383,-0.279750248648093,1
0.394,0.108264926736691,-0.357722069363569,1
0.408,0.122884643120843,-0.484426278026218,1
0.426,0.166743792273298,-0.611130486688866,1
0.441,0.210602941425752,-0.650116397046604,1
0.46,0.298321239730664,-0.591637531509997,1
0.475,0.356800105267271,-0.464933322847349,1
0.492,0.444518403572181,-0.231017860700921,1
0.508,0.473757836340485,-0.0555812640910997,1
0.524,0.51761698549294,0.2270665860025,1
0.542,0.532236701877092,0.412249660201756,1
0.559,0.532236701877092,0.499967958506667,0.669
0.578,0.546856418261243,0.52920739127497,0.095
0.583,NaN,NaN,NaN
