Time,X,Y,P
0,-0.358893667710971,0.38986203383733,0.001
0.005,-0.358893667710971,0.404709880610243,0.083
0.005,-0.358893667710971,0.404709880610243,0.083
0.021,-0.358893667710971,0.44925342092898,0.22
0.038,-0.358893667710971,0.493796961247718,0.341
0.055,-0.358893667710971,0.523492654793542,0.462
0.075,-0.358893667710971,0.50864480802063,0.647
0.088,-0.358893667710971,0.44925342092898,0.8
0.105,-0.336621897551601,0.256231412881119,0.956
0.122,-0.269806587073496,0.0186658645145192,1
0.123,-0.269806587073496,-0.0407255225771307,1
0.138,-0.202991276595389,-0.27829107094373,1
0.154,-0.158447736276651,-0.45646523221868,1
0.172,-0.113904195957914,-0.57524800640198,1
0.189,-0.0693606556391781,-0.604943699947805,1
0.205,-0.0470888854798102,-0.545552312856155,1
0.222,-0.0248171153204407,-0.39707384512703,1
0.237,-0.00254534516107113,-0.189203990306255,1
0.254,0.0197264249982968,-0.0110298290313058,1
0.271,0.0197264249982968,0.122600791924906,1
0.288,0.0419981951576646,0.152296485470731,1
0.304,0.0642699653170342,0.0929050983790815,1
0.321,0.108813505635772,-0.100116909668781,1
0.337,0.153357045954509,-0.293138917716643,1
0.354,0.197900586273246,-0.471313078991592,1
0.37,0.220172356432614,-0.590095853174892,1
0.387,0.264715896751353,-0.649487240266541,1
0.405,0.309259437070089,-0.604943699947805,1
0.421,0.353802977388828,-0.471313078991592,1
0.438,0.398346517707564,-0.233747530624993,1
0.455,0.442890058026303,0.122600791924906,1
0.47,0.442890058026303,0.38986203383733,1
0.488,0.442890058026303,0.553188348339367,0.909
0.505,0.442890058026303,0.597731888658105,0.296
0.511,0.442890058026303,0.582884041885192,0.011
0.512,NaN,NaN,NaN
