Time,X,Y,P
0,0.100121272882083,0.068152726102192,0.054
0.015,0.0716657532208594,0.134548938645047,0.321
0.015,0.0716657532208594,0.134548938645047,0.321
0.027,0.0574379933902476,0.200945151187902,0.425
0.045,0.0147547138984122,0.305282056612389,0.54
0.045,0.0147547138984122,0.314767229832797,0.562
0.061,-0.0421563254240349,0.409618962036876,0.677
0.079,-0.113295124577094,0.485500347800139,0.765
0.098,-0.212889443391377,0.513955867461361,0.827
0.111,-0.284028242544436,0.494985521020545,0.858
0.13,-0.412078081019942,0.286311710171573,0.849
0.147,-0.468989120342389,0.0112416867797447,0.819
0.163,-0.468989120342389,-0.150006257967189,0.882
0.181,-0.383622561358718,-0.330224549154939,1
0.199,-0.255572722883212,-0.434561454579426,1
0.211,-0.155978404068929,-0.425076281359018,1
0.227,-0.027928565593423,-0.311254202714123,1
0.245,0.0716657532208594,-0.093095218644742,1
0.264,0.114349032712695,0.106093418983823,1
0.277,0.114349032712695,0.181974804747087,1
0.294,0.128576792543307,0.181974804747087,1
0.311,0.171260072035142,0.0491823796613762,1
0.331,0.242398871188201,-0.150006257967189,1
0.347,0.341993190002484,-0.36816524203657,1
0.364,0.398904229324931,-0.491472493901873,0.634
0.377,0.455815268647378,-0.557868706444728,0.085
0.383,0.455815268647378,-0.567353879665136,0.028
0.384,NaN,NaN,NaN
