Time,X,Y,P
0,0.128599649469409,0.344926191600126,0.03
0.017,0.128599649469409,0.377823776348114,0.231
0.017,0.128599649469409,0.377823776348114,0.231
0.032,0.128599649469409,0.410721361096103,0.3
0.049,0.128599649469409,0.432653084261428,0.331
0.07,0.112150857095415,0.432653084261428,0.397
0.085,0.0463556875994382,0.432653084261428,0.501
0.099,-0.00299068952254455,0.410721361096103,0.554
0.1,-0.0194394818965388,0.39975549951344,0.567
0.116,-0.10168344376651,0.344926191600126,0.608
0.133,-0.200376198010475,0.235267575773497,0.63
0.149,-0.282620159880446,0.147540683112196,0.647
0.166,-0.348415329376423,0.0378820672855677,0.667
0.183,-0.397761706498406,-0.0608106869583977,0.698
0.201,-0.4142104988724,-0.159503441202363,0.726
0.216,-0.397761706498406,-0.236264472281003,0.733
0.233,-0.315517744628435,-0.30205964177698,0.737
0.25,-0.233273782758464,-0.30205964177698,0.737
0.266,-0.0852346513925156,-0.236264472281003,0.739
0.283,0.0299068952254439,-0.115639994871712,0.741
0.299,0.161497234217398,0.0378820672855677,0.757
0.317,0.243741196087369,0.180438267860184,0.821
0.335,0.293087573209351,0.235267575773497,0.876
0.35,0.309536365583346,0.235267575773497,0.89
0.365,0.293087573209351,0.202369991025509,0.899
0.386,0.227292403713375,0.081745513616219,0.905
0.401,0.161497234217398,-0.0717765485410606,0.903
0.415,0.112150857095415,-0.203366887533014,0.901
0.435,0.0463556875994382,-0.433649980768934,0.878
0.45,0.0134581028514497,-0.598137904508876,0.8
0.469,0.0134581028514497,-0.773591689831481,0.497
0.484,0.0463556875994382,-0.916147890406098,0.077
0.488,0.0463556875994382,-0.949045475154087,0.024
0.489,NaN,NaN,NaN
