Time,X,Y,P
0,0.300791627889008,0.350338368150895,0.032
0.007,0.300791627889008,0.386230494954772,0.202
0.007,0.300791627889008,0.386230494954772,0.202
0.024,0.273872532786099,0.511852938768344,0.438
0.041,0.220034342580285,0.601583255778039,0.538
0.056,0.16619615237447,0.673367509385794,0.583
0.057,0.16619615237447,0.691313572787733,0.589
0.073,0.0585197719628328,0.691313572787733,0.603
0.09,-0.102994798654615,0.619529319179978,0.626
0.107,-0.237590274169157,0.511852938768344,0.679
0.123,-0.318347559477881,0.440068685160589,0.7
0.14,-0.291428464374972,0.332392304748956,0.71
0.157,-0.183752083963339,0.152931670729567,0.718
0.174,-0.0222375133458911,-0.0444750266917603,0.737
0.19,0.112357962168651,-0.241881724113088,0.771
0.207,0.193115247477375,-0.475180548338293,0.784
0.224,0.193115247477375,-0.618749055553804,0.813
0.24,0.0585197719628328,-0.762317562769315,0.839
0.257,-0.129913893757524,-0.869993943180948,0.853
0.274,-0.237590274169157,-0.923832133386765,0.839
0.291,-0.318347559477881,-0.887940006582887,0.71
0.307,-0.291428464374972,-0.816155752975131,0.364
0.321,-0.210671179066248,-0.708479372563498,0.048
0.322,NaN,NaN,NaN
