Time,X,Y,P
0,0.00669921564495777,0.436689612412038,0.009
0.014,0.00669921564495777,0.419321275554741,0.103
0.014,0.00669921564495777,0.419321275554741,0.103
0.043,0.00669921564495777,0.401952938697446,0.282
0.061,0.00669921564495777,0.384584601840149,0.427
0.136,0.00669921564495777,0.384584601840149,0.97
0.151,-0.0193532896409876,0.384584601840149,0.997
0.164,-0.0193532896409876,0.401952938697446,1
0.181,-0.0454057949269329,0.401952938697446,1
0.202,-0.123563310784769,0.401952938697446,1
0.223,-0.201720826642605,0.384584601840149,1
0.224,-0.22777333192855,0.349847928125555,1
0.243,-0.305930847786386,0.280374580696367,1
0.264,-0.384088363644222,0.176164559552586,1
0.289,-0.462245879502058,-0.0322554827349766,1
0.305,-0.436193374216113,-0.188570514450649,1
0.327,-0.331983353072331,-0.414358893595508,1
0.347,-0.253825837214495,-0.51856891473929,1
0.37,-0.0975108054988236,-0.588042262168477,1
0.389,0.00669921564495777,-0.51856891473929,1
0.415,0.136961742074684,-0.310148872451727,1
0.431,0.189066752646575,-0.136465503878758,1
0.451,0.163014247360629,0.0545862015515078,1
0.473,0.136961742074684,0.263006243839071,1
0.495,0.110909236788739,0.349847928125555,1
0.515,0.0848567315027938,0.332479591268258,1
0.536,0.0588042262168484,0.21090123326718,1
0.555,0.0588042262168484,0.0372178646942109,1
0.579,0.0848567315027938,-0.258043861879836,1
0.599,0.136961742074684,-0.466463904167399,1
0.619,0.21511925793252,-0.640147272740368,1
0.639,0.267224268504411,-0.692252283312259,1
0.663,0.371434289648192,-0.640147272740368,0.837
0.681,0.423539300220083,-0.535937251596587,0.108
0.683,0.423539300220083,-0.535937251596587,0.05
0.685,NaN,NaN,NaN
