Time,X,Y,P
0,-0.0937014356930883,0.500897798211187,0.181
0.012,-0.0937014356930883,0.456939099984801,0.72
0.012,-0.0937014356930883,0.456939099984801,0.72
0.027,-0.126670459362879,0.30308365619245,0.976
0.045,-0.126670459362879,0.0832901650605213,1
0.046,-0.126670459362879,0.0393314668341355,1
0.062,-0.159639483032667,-0.246400071637372,1
0.077,-0.159639483032667,-0.510152260995688,1
0.094,-0.192608506702455,-0.729945752127617,1
0.111,-0.192608506702455,-0.817863148580388,1
0.129,-0.192608506702455,-0.795883799467195,1
0.144,-0.192608506702455,-0.620049006561652,1
0.161,-0.159639483032667,-0.290358769863758,1
0.179,-0.0277633883535095,0.0393314668341355,1
0.196,0.170050753665227,0.30308365619245,1
0.211,0.268957824674594,0.391001052645222,1
0.229,0.433802943023542,0.456939099984801,1
0.246,0.499740990363121,0.478918449097994,0.706
0.262,0.565679037702699,0.500897798211187,0.085
0.269,NaN,NaN,NaN
