Time,X,Y,P
0,0.0620157453655512,0.327443135530105,0.022
0.033,0.0620157453655512,0.344807544232459,0.235
0.033,0.0620157453655512,0.344807544232459,0.235
0.052,0.03596913231202,0.344807544232459,0.438
0.079,-0.0421707068485736,0.310078726827751,0.536
0.095,-0.120310546009167,0.257985500720689,0.591
0.118,-0.250543611276822,0.119070231101856,0.753
0.12,-0.276590224330354,0.101705822399501,0.774
0.137,-0.328683450437417,-0.0024806298146234,0.872
0.159,-0.354730063490947,-0.228217942945227,1
0.177,-0.328683450437417,-0.384497621266414,1
0.198,-0.19845038516976,-0.610234934397018,1
0.219,-0.0682173199021048,-0.697056977908789,1
0.243,0.140155584526145,-0.697056977908789,1
0.263,0.348528488954394,-0.57550611699231,1
0.287,0.47876155422205,-0.36713321256406,1
0.304,0.504808167275582,-0.0893026733263941,1
0.328,0.374575102007926,0.22325668331598,1
0.346,0.192248810633207,0.379536361637168,1
0.368,-0.094263932955636,0.466358405148936,0.44
0.385,-0.19845038516976,0.431629587744228,0.015
0.39,NaN,NaN,NaN
