Time,X,Y,P
0,-0.108275264109291,0.243181337514059,0.048
0.001,-0.108275264109291,0.205337555883629,0.106
0.001,-0.108275264109291,0.205337555883629,0.106
0.008,-0.108275264109291,0.167493774253199,0.2
0.025,-0.165040936554936,0.0161186477314799,0.3
0.039,-0.193423772777757,-0.192022151235884,0.331
0.056,-0.250189445223404,-0.438006731833678,0.335
0.073,-0.306955117669046,-0.589381858355397,0.347
0.088,-0.33533795389187,-0.627225639985827,0.411
0.107,-0.33533795389187,-0.608303749170612,0.481
0.125,-0.306955117669046,-0.551538076724967,0.493
0.142,-0.278572281446225,-0.362319168572818,0.466
0.158,-0.193423772777757,-0.135256478790239,0.438
0.175,-0.136658100332114,0.0539624293619097,0.446
0.191,-0.0515095916636461,0.205337555883629,0.46
0.207,-0.0231267554408248,0.281025119144489,0.47
0.222,-0.0231267554408248,0.299947009959704,0.47
0.239,-0.0231267554408248,0.281025119144489,0.472
0.258,0.00525608078199866,0.243181337514059,0.522
0.272,0.00525608078199866,0.186415665068414,0.595
0.289,0.0904045894504647,0.148571883437984,0.706
0.306,0.175553098118933,0.129649992622769,0.763
0.324,0.317467279233044,0.110728101807554,0.774
0.34,0.430998624124333,0.129649992622769,0.772
0.355,0.572912805238446,0.148571883437984,0.608
0.373,0.714826986352559,0.205337555883629,0.081
0.376,0.74320982257538,0.243181337514059,0.028
0.378,NaN,NaN,NaN
