Time,X,Y,P
0,-0.340375036681087,0.30104281022016,0.095
0.02,-0.314657811687404,0.249608360232796,0.466
0.02,-0.314657811687404,0.249608360232796,0.466
0.035,-0.340375036681087,0.129594643595613,0.677
0.051,-0.366092261674766,-0.0247087063664785,0.876
0.052,-0.366092261674766,-0.0589983396913878,0.909
0.068,-0.417526711662132,-0.247591322978389,1
0.084,-0.468961161649498,-0.401894672940481,1
0.1,-0.546112836630543,-0.504763572915209,1
0.116,-0.546112836630543,-0.487618756252754,1
0.136,-0.468961161649498,-0.316170589628208,1
0.152,-0.366092261674766,-0.127577606341206,1
0.168,-0.211788911712676,0.146739460258068,1
0.184,-0.0832027867442656,0.30104281022016,1
0.2,0.0196661132304623,0.403911710194887,1
0.216,0.0453833382241452,0.369622076869977,1
0.236,0.0453833382241452,0.215318726907887,1
0.252,-0.0317683367569036,0.0438705602833401,1
0.268,-0.0832027867442656,-0.0761431563538425,1
0.284,-0.108920011737949,-0.161867239666116,1
0.3,-0.0574855617505865,-0.161867239666116,1
0.316,0.0196661132304623,-0.0761431563538425,1
0.336,0.199686688186235,0.146739460258068,1
0.352,0.328272813154646,0.30104281022016,1
0.368,0.456858938123057,0.403911710194887,1
0.384,0.534010613104102,0.421056526857341,1
0.4,0.534010613104102,0.369622076869977,1
0.416,0.508293388110419,0.215318726907887,1
0.436,0.456858938123057,0.00958092695843076,1
0.451,0.431141713129374,-0.144722423003661,1
0.468,0.431141713129374,-0.281880956303298,1
0.484,0.456858938123057,-0.367605039615572,1
0.5,0.456858938123057,-0.419039489602935,0.763
0.518,0.508293388110419,-0.419039489602935,0.095
0.52,NaN,NaN,NaN
