Time,X,Y,P
0,0.209956263667131,0.173019513577541,0.028
0.011,0.128306605574359,0.227452618972723,0.122
0.011,0.128306605574359,0.227452618972723,0.122
0.027,-0.0349927106111865,0.281885724367905,0.204
0.045,-0.198292026796732,0.227452618972723,0.249
0.063,-0.361591342982277,-0.0174963553055948,0.284
0.079,-0.44324100107505,-0.371311540374276,0.31
0.167,0.291605921759904,-0.888426041628502,0.544
0.178,0.373255579852676,-0.534610856559821,0.552
0.198,0.373255579852676,0.0641533027871778,0.56
0.213,0.291605921759904,0.281885724367905,0.581
0.229,0.00583211843519977,0.336318829763086,0.589
0.248,-0.320766513935891,0.11858640818236,0.288
0.262,-0.44324100107505,-0.126362566095958,0.011
0.263,NaN,NaN,NaN
