Time,X,Y,P
0,-0.232915535627693,0.631402704316667,0.001
0.018,-0.232915535627693,0.542182756967573,0.208
0.018,-0.232915535627693,0.542182756967573,0.208
0.041,-0.232915535627693,0.296827901757564,0.411
0.06,-0.232915535627693,-0.0377469008015391,0.55
0.061,-0.232915535627693,-0.0823568744760861,0.565
0.081,-0.232915535627693,-0.394626690197914,0.62
0.101,-0.232915535627693,-0.595371571733376,0.634
0.124,-0.232915535627693,-0.68459151908247,0.638
0.144,-0.232915535627693,-0.573066584896103,0.624
0.168,-0.199458055371781,-0.126966848150633,0.587
0.185,-0.132543094859963,0.20760795440847,0.583
0.206,-0.0321706540922337,0.497572783293026,0.589
0.227,0.0347443064195894,0.475267796455752,0.665
0.25,0.0682017866755009,0.0737780333848286,0.819
0.268,0.0682017866755009,-0.283101756011548,0.892
0.291,0.0347443064195894,-0.550761598058829,0.952
0.313,0.0347443064195894,-0.483846637547009,0.968
0.331,0.0682017866755009,-0.193881808662454,0.96
0.352,0.168574227443231,0.386047849106658,0.954
0.372,0.335861628722783,0.809842599014855,0.956
0.393,0.436234069490513,0.765232625340308,1
0.418,0.402776589234602,0.229912941245743,1
0.435,0.369319108978695,-0.193881808662454,1
0.458,0.335861628722783,-0.573066584896103,0.726
0.478,0.335861628722783,-0.68459151908247,0.142
0.481,NaN,NaN,NaN
