Time,X,Y,P
0,0.190167693580488,0.388259041060161,0.032
0.017,0.264876430344253,0.413161953314749,0.224
0.017,0.264876430344253,0.413161953314749,0.224
0.033,0.30223079872613,0.438064865569336,0.345
0.054,0.264876430344253,0.438064865569336,0.444
0.066,0.264876430344253,0.438064865569336,0.501
0.082,0.190167693580488,0.413161953314749,0.558
0.099,0.040750220052962,0.388259041060161,0.597
0.117,-0.108667253474564,0.338453216550986,0.612
0.133,-0.220730358620206,0.263744479787223,0.614
0.149,-0.295439095383972,0.213938655278048,0.614
0.167,-0.258084727002089,0.114327006259697,0.616
0.183,-0.146021621856446,0.0396182694959347,0.616
0.199,0.040750220052962,-0.109799204031591,0.618
0.217,0.264876430344253,-0.284119589813704,0.62
0.233,0.376939535489896,-0.43353706334123,0.688
0.249,0.339585167108013,-0.558051624614167,0.813
0.267,0.0781045884348448,-0.607857449123343,0.878
0.283,-0.295439095383972,-0.63276036137793,0.878
0.3,-0.48221093729338,-0.607857449123343,0.671
0.317,-0.55691967405714,-0.558051624614167,0.177
0.322,-0.519565305675257,-0.508245800104992,0.046
0.323,NaN,NaN,NaN
