Time,X,Y,P
0,-0.205283941511659,-0.378093587190963,0.063
0.004,-0.205283941511659,-0.402835907825136,0.163
0.004,-0.205283941511659,-0.402835907825136,0.163
0.021,-0.18672720103603,-0.538918671313091,0.616
0.036,-0.18672720103603,-0.563660991947264,0.829
0.053,-0.168170460560399,-0.563660991947264,1
0.07,-0.168170460560399,-0.489434030044744,1
0.087,-0.149613720084768,-0.316237785605529,1
0.103,-0.131056979609139,-0.105928060215054,1
0.12,-0.0939434986578783,0.203350947712115,1
0.136,-0.0382732772309886,0.413660673102588,1
0.153,0.035953684671532,0.562114596907629,1
0.17,0.184407608476573,0.623970398493063,1
0.187,0.351418272757245,0.63634155881015,0.995
0.204,0.555542417989176,0.661083879444323,0.169
0.213,0.611212639416068,0.661083879444323,0.04
0.214,NaN,NaN,NaN
