Time,X,Y,P
0,-0.152257813267365,0.120049429691578,0.022
0.008,-0.152257813267365,0.137617638914735,0.122
0.008,-0.152257813267365,0.137617638914735,0.122
0.024,-0.152257813267365,0.190322266584208,0.292
0.041,-0.152257813267365,0.207890475807366,0.468
0.057,-0.152257813267365,0.190322266584208,0.571
0.074,-0.152257813267365,0.0849130112452624,0.714
0.091,-0.152257813267365,-0.108337290209472,0.79
0.108,-0.152257813267365,-0.371860428556835,0.878
0.125,-0.152257813267365,-0.56511073001157,0.933
0.141,-0.152257813267365,-0.652951776127358,0.964
0.157,-0.125905499432628,-0.617815357681043,1
0.173,-0.0732008717631566,-0.477269683895781,1
0.19,0.0585606974105269,-0.143473708655787,1
0.207,0.216674580418946,0.190322266584208,1
0.225,0.401140777262103,0.471413614154731,0.929
0.24,0.55925466027052,0.594391078716835,0.331
0.255,0.63831160177473,0.611959287939993,0.028
0.257,NaN,NaN,NaN
